College Code,Caste,Gender,Region,Branch,Last Rank
VEMU,BC_E,M,AU,CIT,0
VEMU,OC,F,AU,CIT,0
VEMU,OC,M,AU,CIT,0
VEMU,SC,F,AU,CIT,0
VEMU,SC,M,AU,CIT,0
VEMU,ST,F,AU,CIT,0
VEMU,ST,M,AU,CIT,0
VEMU,EWS,F,AU,CIT,
VEMU,EWS,M,AU,CIT,
VEMU,BC_A,F,AU,CIV,0
VEMU,BC_A,M,AU,CIV,0
VEMU,BC_B,F,AU,CIV,0
VEMU,BC_B,M,AU,CIV,0
VEMU,BC_C,F,AU,CIV,0
VEMU,BC_C,M,AU,CIV,0
VEMU,BC_D,F,AU,CIV,0
VEMU,BC_D,M,AU,CIV,0
VEMU,BC_E,F,AU,CIV,0
VEMU,BC_E,M,AU,CIV,0
VEMU,OC,F,AU,CIV,0
VEMU,OC,M,AU,CIV,0
VEMU,SC,F,AU,CIV,0
VEMU,SC,M,AU,CIV,0
VEMU,ST,F,AU,CIV,0
VEMU,ST,M,AU,CIV,0
VEMU,EWS,F,AU,CIV,
VEMU,EWS,M,AU,CIV,
VEMU,BC_A,F,AU,CSE,0
VEMU,BC_A,M,AU,CSE,0
VEMU,BC_B,F,AU,CSE,0
VEMU,BC_B,M,AU,CSE,0
VEMU,BC_C,F,AU,CSE,0
VEMU,BC_C,M,AU,CSE,0
VEMU,BC_D,F,AU,CSE,0
VEMU,BC_D,M,AU,CSE,0
VEMU,BC_E,F,AU,CSE,0
VEMU,BC_E,M,AU,CSE,0
VEMU,OC,F,AU,CSE,0
VEMU,OC,M,AU,CSE,80762
VEMU,SC,F,AU,CSE,0
VEMU,SC,M,AU,CSE,0
VEMU,ST,F,AU,CSE,0
VEMU,ST,M,AU,CSE,0
VEMU,EWS,F,AU,CSE,
VEMU,EWS,M,AU,CSE,80762
VEMU,BC_A,F,AU,CSM,0
VEMU,BC_A,M,AU,CSM,0
VEMU,BC_B,F,AU,CSM,0
VEMU,BC_B,M,AU,CSM,0
VEMU,BC_C,F,AU,CSM,0
VEMU,BC_C,M,AU,CSM,0
VEMU,BC_D,F,AU,CSM,0
VEMU,BC_D,M,AU,CSM,0
VEMU,BC_E,F,AU,CSM,0
VEMU,BC_E,M,AU,CSM,0
VEMU,OC,F,AU,CSM,0
VEMU,OC,M,AU,CSM,0
VEMU,SC,F,AU,CSM,0
VEMU,SC,M,AU,CSM,0
VEMU,ST,F,AU,CSM,0
VEMU,ST,M,AU,CSM,0
VEMU,EWS,F,AU,CSM,
VEMU,EWS,M,AU,CSM,
VEMU,BC_A,F,AU,ECE,0
VEMU,BC_A,M,AU,ECE,0
VEMU,BC_B,F,AU,ECE,0
VEMU,BC_B,M,AU,ECE,0
VEMU,BC_C,F,AU,ECE,0
VEMU,BC_C,M,AU,ECE,0
VEMU,BC_D,F,AU,ECE,0
VEMU,BC_D,M,AU,ECE,0
VEMU,BC_E,F,AU,ECE,0
VEMU,BC_E,M,AU,ECE,0
VEMU,OC,F,AU,ECE,0
VEMU,OC,M,AU,ECE,0
VEMU,SC,F,AU,ECE,0
VEMU,SC,M,AU,ECE,0
VEMU,ST,F,AU,ECE,0
VEMU,ST,M,AU,ECE,0
VEMU,EWS,F,AU,ECE,
VEMU,EWS,M,AU,ECE,
VEMU,BC_A,F,AU,EEE,0
VEMU,BC_A,M,AU,EEE,0
VEMU,BC_B,F,AU,EEE,0
VEMU,BC_B,M,AU,EEE,0
VEMU,BC_C,F,AU,EEE,0
VEMU,BC_C,M,AU,EEE,0
VEMU,BC_D,F,AU,EEE,0
VEMU,BC_D,M,AU,EEE,0
VEMU,BC_E,F,AU,EEE,0
VEMU,BC_E,M,AU,EEE,0
VEMU,OC,F,AU,EEE,0
VEMU,OC,M,AU,EEE,0
VEMU,SC,F,AU,EEE,0
VEMU,SC,M,AU,EEE,0
VEMU,ST,F,AU,EEE,0
VEMU,ST,M,AU,EEE,0
VEMU,EWS,F,AU,EEE,
VEMU,EWS,M,AU,EEE,
VEMU,BC_A,F,AU,MEC,0
VEMU,BC_A,M,AU,MEC,0
VEMU,BC_B,F,AU,MEC,0
VEMU,BC_B,M,AU,MEC,0
VEMU,BC_C,F,AU,MEC,0
VEMU,BC_C,M,AU,MEC,0
VEMU,BC_D,F,AU,MEC,0
VEMU,BC_D,M,AU,MEC,0
VEMU,BC_E,F,AU,MEC,0
VEMU,BC_E,M,AU,MEC,0
VEMU,OC,F,AU,MEC,0
VEMU,OC,M,AU,MEC,0
VEMU,SC,F,AU,MEC,0
VEMU,SC,M,AU,MEC,0
VEMU,ST,F,AU,MEC,0
VEMU,ST,M,AU,MEC,0
VEMU,EWS,F,AU,MEC,
VEMU,EWS,M,AU,MEC,
VETS,BC_A,F,AU,AIM,174999
VETS,BC_A,M,AU,AIM,174045
VETS,BC_B,F,AU,AIM,90828
VETS,BC_B,M,AU,AIM,0
VETS,BC_C,F,AU,AIM,0
VETS,BC_C,M,AU,AIM,0
VETS,BC_D,F,AU,AIM,168929
VETS,BC_D,M,AU,AIM,168709
VETS,BC_E,F,AU,AIM,0
VETS,BC_E,M,AU,AIM,0
VETS,OC,F,AU,AIM,141313
VETS,OC,M,AU,AIM,150009
VETS,SC,F,AU,AIM,161482
VETS,SC,M,AU,AIM,161482
VETS,ST,F,AU,AIM,0
VETS,ST,M,AU,AIM,0
VETS,EWS,F,AU,AIM,
VETS,EWS,M,AU,AIM,
VETS,BC_A,F,AU,CIV,0
VETS,BC_A,M,AU,CIV,173141
VETS,BC_B,F,AU,CIV,0
VETS,BC_B,M,AU,CIV,151103
VETS,BC_C,F,AU,CIV,0
VETS,BC_C,M,AU,CIV,0
VETS,BC_D,F,AU,CIV,0
VETS,BC_D,M,AU,CIV,174620
VETS,BC_E,F,AU,CIV,0
VETS,BC_E,M,AU,CIV,0
VETS,OC,F,AU,CIV,0
VETS,OC,M,AU,CIV,0
VETS,SC,F,AU,CIV,0
VETS,SC,M,AU,CIV,161014
VETS,ST,F,AU,CIV,0
VETS,ST,M,AU,CIV,0
VETS,EWS,F,AU,CIV,
VETS,EWS,M,AU,CIV,
VETS,BC_A,F,AU,CSE,141298
VETS,BC_A,M,AU,CSE,145698
VETS,BC_B,F,AU,CSE,116617
VETS,BC_B,M,AU,CSE,167560
VETS,BC_C,F,AU,CSE,0
VETS,BC_C,M,AU,CSE,0
VETS,BC_D,F,AU,CSE,100002
VETS,BC_D,M,AU,CSE,102997
VETS,BC_E,F,AU,CSE,167390
VETS,BC_E,M,AU,CSE,0
VETS,OC,F,AU,CSE,168706
VETS,OC,M,AU,CSE,142035
VETS,SC,F,AU,CSE,173811
VETS,SC,M,AU,CSE,161011
VETS,ST,F,AU,CSE,156898
VETS,ST,M,AU,CSE,86158
VETS,EWS,F,AU,CSE,168706
VETS,EWS,M,AU,CSE,142035
VETS,BC_A,F,AU,CSM,155769
VETS,BC_A,M,AU,CSM,153884
VETS,BC_B,F,AU,CSM,52245
VETS,BC_B,M,AU,CSM,145458
VETS,BC_C,F,AU,CSM,0
VETS,BC_C,M,AU,CSM,0
VETS,BC_D,F,AU,CSM,131667
VETS,BC_D,M,AU,CSM,134214
VETS,BC_E,F,AU,CSM,0
VETS,BC_E,M,AU,CSM,0
VETS,OC,F,AU,CSM,134728
VETS,OC,M,AU,CSM,0
VETS,SC,F,AU,CSM,0
VETS,SC,M,AU,CSM,0
VETS,ST,F,AU,CSM,0
VETS,ST,M,AU,CSM,0
VETS,EWS,F,AU,CSM,
VETS,EWS,M,AU,CSM,
VETS,BC_A,F,AU,ECE,166327
VETS,BC_A,M,AU,ECE,135346
VETS,BC_B,F,AU,ECE,143937
VETS,BC_B,M,AU,ECE,136985
VETS,BC_C,F,AU,ECE,0
VETS,BC_C,M,AU,ECE,0
VETS,BC_D,F,AU,ECE,138599
VETS,BC_D,M,AU,ECE,136901
VETS,BC_E,F,AU,ECE,0
VETS,BC_E,M,AU,ECE,87372
VETS,OC,F,AU,ECE,0
VETS,OC,M,AU,ECE,162950
VETS,SC,F,AU,ECE,148902
VETS,SC,M,AU,ECE,0
VETS,ST,F,AU,ECE,0
VETS,ST,M,AU,ECE,0
VETS,EWS,F,AU,ECE,
VETS,EWS,M,AU,ECE,162950
VETS,BC_A,F,AU,EEE,0
VETS,BC_A,M,AU,EEE,172620
VETS,BC_B,F,AU,EEE,0
VETS,BC_B,M,AU,EEE,0
VETS,BC_C,F,AU,EEE,0
VETS,BC_C,M,AU,EEE,0
VETS,BC_D,F,AU,EEE,175936
VETS,BC_D,M,AU,EEE,170132
VETS,BC_E,F,AU,EEE,0
VETS,BC_E,M,AU,EEE,0
VETS,OC,F,AU,EEE,0
VETS,OC,M,AU,EEE,168440
VETS,SC,F,AU,EEE,0
VETS,SC,M,AU,EEE,0
VETS,ST,F,AU,EEE,0
VETS,ST,M,AU,EEE,0
VETS,EWS,F,AU,EEE,
VETS,EWS,M,AU,EEE,
VETS,BC_A,F,AU,MEC,157708
VETS,BC_A,M,AU,MEC,157347
VETS,BC_B,F,AU,MEC,0
VETS,BC_B,M,AU,MEC,103536
VETS,BC_C,F,AU,MEC,0
VETS,BC_C,M,AU,MEC,0
VETS,BC_D,F,AU,MEC,0
VETS,BC_D,M,AU,MEC,175082
VETS,BC_E,F,AU,MEC,0
VETS,BC_E,M,AU,MEC,0
VETS,OC,F,AU,MEC,0
VETS,OC,M,AU,MEC,139813
VETS,SC,F,AU,MEC,0
VETS,SC,M,AU,MEC,177802
VETS,ST,F,AU,MEC,0
VETS,ST,M,AU,MEC,0
VETS,EWS,F,AU,MEC,
VETS,EWS,M,AU,MEC,
VGTN,BC_A,F,AU,CIV,0
VGTN,BC_A,M,AU,CIV,0
VGTN,BC_B,F,AU,CIV,0
VGTN,BC_B,M,AU,CIV,0
VGTN,BC_C,F,AU,CIV,0
VGTN,BC_C,M,AU,CIV,0
VGTN,BC_D,F,AU,CIV,0
VGTN,BC_D,M,AU,CIV,0
VGTN,BC_E,F,AU,CIV,0
VGTN,BC_E,M,AU,CIV,0
VGTN,OC,F,AU,CIV,0
VGTN,OC,M,AU,CIV,113667
VGTN,SC,F,AU,CIV,0
VGTN,SC,M,AU,CIV,177810
VGTN,ST,F,AU,CIV,0
VGTN,ST,M,AU,CIV,0
VGTN,EWS,F,AU,CIV,
VGTN,EWS,M,AU,CIV,
VGTN,BC_A,F,AU,CSD,105571
VGTN,BC_A,M,AU,CSD,118956
VGTN,BC_B,F,AU,CSD,0
VGTN,BC_B,M,AU,CSD,111585
VGTN,BC_C,F,AU,CSD,0
VGTN,BC_C,M,AU,CSD,0
VGTN,BC_D,F,AU,CSD,173225
VGTN,BC_D,M,AU,CSD,175118
VGTN,BC_E,F,AU,CSD,0
VGTN,BC_E,M,AU,CSD,0
VGTN,OC,F,AU,CSD,162666
VGTN,OC,M,AU,CSD,162586
VGTN,SC,F,AU,CSD,158077
VGTN,SC,M,AU,CSD,164021
VGTN,ST,F,AU,CSD,0
VGTN,ST,M,AU,CSD,0
VGTN,EWS,F,AU,CSD,132486
VGTN,EWS,M,AU,CSD,
VGTN,BC_A,F,AU,CSE,170717
VGTN,BC_A,M,AU,CSE,175024
VGTN,BC_B,F,AU,CSE,170996
VGTN,BC_B,M,AU,CSE,173315
VGTN,BC_C,F,AU,CSE,0
VGTN,BC_C,M,AU,CSE,0
VGTN,BC_D,F,AU,CSE,174184
VGTN,BC_D,M,AU,CSE,145233
VGTN,BC_E,F,AU,CSE,0
VGTN,BC_E,M,AU,CSE,173074
VGTN,OC,F,AU,CSE,173478
VGTN,OC,M,AU,CSE,167255
VGTN,SC,F,AU,CSE,161695
VGTN,SC,M,AU,CSE,157268
VGTN,ST,F,AU,CSE,164557
VGTN,ST,M,AU,CSE,147816
VGTN,EWS,F,AU,CSE,173478
VGTN,EWS,M,AU,CSE,167255
VGTN,BC_A,F,AU,CSM,130013
VGTN,BC_A,M,AU,CSM,167959
VGTN,BC_B,F,AU,CSM,119554
VGTN,BC_B,M,AU,CSM,157964
VGTN,BC_C,F,AU,CSM,0
VGTN,BC_C,M,AU,CSM,0
VGTN,BC_D,F,AU,CSM,152360
VGTN,BC_D,M,AU,CSM,171865
VGTN,BC_E,F,AU,CSM,64595
VGTN,BC_E,M,AU,CSM,152292
VGTN,OC,F,AU,CSM,131320
VGTN,OC,M,AU,CSM,155841
VGTN,SC,F,AU,CSM,163037
VGTN,SC,M,AU,CSM,149375
VGTN,ST,F,AU,CSM,130395
VGTN,ST,M,AU,CSM,0
VGTN,EWS,F,AU,CSM,130676
VGTN,EWS,M,AU,CSM,155841
VGTN,BC_A,F,AU,ECE,0
VGTN,BC_A,M,AU,ECE,147444
VGTN,BC_B,F,AU,ECE,0
VGTN,BC_B,M,AU,ECE,173004
VGTN,BC_C,F,AU,ECE,0
VGTN,BC_C,M,AU,ECE,0
VGTN,BC_D,F,AU,ECE,0
VGTN,BC_D,M,AU,ECE,175600
VGTN,BC_E,F,AU,ECE,0
VGTN,BC_E,M,AU,ECE,106554
VGTN,OC,F,AU,ECE,0
VGTN,OC,M,AU,ECE,152302
VGTN,SC,F,AU,ECE,0
VGTN,SC,M,AU,ECE,172201
VGTN,ST,F,AU,ECE,0
VGTN,ST,M,AU,ECE,162432
VGTN,EWS,F,AU,ECE,
VGTN,EWS,M,AU,ECE,152302
VGTN,BC_A,F,AU,EEE,0
VGTN,BC_A,M,AU,EEE,0
VGTN,BC_B,F,AU,EEE,0
VGTN,BC_B,M,AU,EEE,0
VGTN,BC_C,F,AU,EEE,0
VGTN,BC_C,M,AU,EEE,0
VGTN,BC_D,F,AU,EEE,137343
VGTN,BC_D,M,AU,EEE,137343
VGTN,BC_E,F,AU,EEE,0
VGTN,BC_E,M,AU,EEE,0
VGTN,OC,F,AU,EEE,0
VGTN,OC,M,AU,EEE,0
VGTN,SC,F,AU,EEE,0
VGTN,SC,M,AU,EEE,160759
VGTN,ST,F,AU,EEE,0
VGTN,ST,M,AU,EEE,0
VGTN,EWS,F,AU,EEE,
VGTN,EWS,M,AU,EEE,
VGTN,BC_A,F,AU,MEC,0
VGTN,BC_A,M,AU,MEC,0
VGTN,BC_B,F,AU,MEC,0
VGTN,BC_B,M,AU,MEC,0
VGTN,BC_C,F,AU,MEC,0
VGTN,BC_C,M,AU,MEC,0
VGTN,BC_D,F,AU,MEC,0
VGTN,BC_D,M,AU,MEC,0
VGTN,BC_E,F,AU,MEC,0
VGTN,BC_E,M,AU,MEC,0
VGTN,OC,F,AU,MEC,0
VGTN,OC,M,AU,MEC,167563
VGTN,SC,F,AU,MEC,162491
VGTN,SC,M,AU,MEC,173596
VGTN,ST,F,AU,MEC,0
VGTN,ST,M,AU,MEC,0
VGTN,EWS,F,AU,MEC,
VGTN,EWS,M,AU,MEC,
VHNI,BC_A,F,AU,CIV,0
VHNI,BC_A,M,AU,CIV,0
VHNI,BC_B,F,AU,CIV,0
VHNI,BC_B,M,AU,CIV,0
VHNI,BC_C,F,AU,CIV,0
VHNI,BC_C,M,AU,CIV,0
VHNI,BC_D,F,AU,CIV,0
VHNI,BC_D,M,AU,CIV,0
VHNI,BC_E,F,AU,CIV,0
VHNI,BC_E,M,AU,CIV,0
VHNI,OC,F,AU,CIV,0
VHNI,OC,M,AU,CIV,0
VHNI,SC,F,AU,CIV,0
VHNI,SC,M,AU,CIV,0
VHNI,ST,F,AU,CIV,0
VHNI,ST,M,AU,CIV,176210
VHNI,EWS,F,AU,CIV,
VHNI,EWS,M,AU,CIV,
VHNI,BC_A,F,AU,CSD,0
VHNI,BC_A,M,AU,CSD,0
VHNI,BC_B,F,AU,CSD,78842
VHNI,BC_B,M,AU,CSD,0
VHNI,BC_C,F,AU,CSD,0
VHNI,BC_C,M,AU,CSD,0
VHNI,BC_D,F,AU,CSD,0
VHNI,BC_D,M,AU,CSD,174035
VHNI,BC_E,F,AU,CSD,0
VHNI,BC_E,M,AU,CSD,0
VHNI,OC,F,AU,CSD,176083
VHNI,OC,M,AU,CSD,176974
VHNI,SC,F,AU,CSD,177008
VHNI,SC,M,AU,CSD,177845
VHNI,ST,F,AU,CSD,165435
VHNI,ST,M,AU,CSD,165435
VHNI,EWS,F,AU,CSD,176083
VHNI,EWS,M,AU,CSD,176974
VHNI,BC_A,F,AU,CSE,153692
VHNI,BC_A,M,AU,CSE,170336
VHNI,BC_B,F,AU,CSE,177174
VHNI,BC_B,M,AU,CSE,170485
VHNI,BC_C,F,AU,CSE,0
VHNI,BC_C,M,AU,CSE,0
VHNI,BC_D,F,AU,CSE,152197
VHNI,BC_D,M,AU,CSE,172465
VHNI,BC_E,F,AU,CSE,154844
VHNI,BC_E,M,AU,CSE,147459
VHNI,OC,F,AU,CSE,146735
VHNI,OC,M,AU,CSE,150763
VHNI,SC,F,AU,CSE,158739
VHNI,SC,M,AU,CSE,158321
VHNI,ST,F,AU,CSE,154422
VHNI,ST,M,AU,CSE,143607
VHNI,EWS,F,AU,CSE,146735
VHNI,EWS,M,AU,CSE,150763
VHNI,BC_A,F,AU,CSM,66824
VHNI,BC_A,M,AU,CSM,160500
VHNI,BC_B,F,AU,CSM,0
VHNI,BC_B,M,AU,CSM,137988
VHNI,BC_C,F,AU,CSM,0
VHNI,BC_C,M,AU,CSM,0
VHNI,BC_D,F,AU,CSM,0
VHNI,BC_D,M,AU,CSM,168630
VHNI,BC_E,F,AU,CSM,0
VHNI,BC_E,M,AU,CSM,0
VHNI,OC,F,AU,CSM,158425
VHNI,OC,M,AU,CSM,163052
VHNI,SC,F,AU,CSM,163212
VHNI,SC,M,AU,CSM,162326
VHNI,ST,F,AU,CSM,160057
VHNI,ST,M,AU,CSM,149371
VHNI,EWS,F,AU,CSM,158425
VHNI,EWS,M,AU,CSM,163052
VHNI,BC_A,F,AU,ECE,147916
VHNI,BC_A,M,AU,ECE,153130
VHNI,BC_B,F,AU,ECE,160034
VHNI,BC_B,M,AU,ECE,164554
VHNI,BC_C,F,AU,ECE,0
VHNI,BC_C,M,AU,ECE,0
VHNI,BC_D,F,AU,ECE,147303
VHNI,BC_D,M,AU,ECE,161961
VHNI,BC_E,F,AU,ECE,58484
VHNI,BC_E,M,AU,ECE,128387
VHNI,OC,F,AU,ECE,153110
VHNI,OC,M,AU,ECE,175840
VHNI,SC,F,AU,ECE,173955
VHNI,SC,M,AU,ECE,177189
VHNI,ST,F,AU,ECE,0
VHNI,ST,M,AU,ECE,162614
VHNI,EWS,F,AU,ECE,151096
VHNI,EWS,M,AU,ECE,175840
VHNI,BC_A,F,AU,EEE,0
VHNI,BC_A,M,AU,EEE,118523
VHNI,BC_B,F,AU,EEE,147810
VHNI,BC_B,M,AU,EEE,0
VHNI,BC_C,F,AU,EEE,0
VHNI,BC_C,M,AU,EEE,0
VHNI,BC_D,F,AU,EEE,0
VHNI,BC_D,M,AU,EEE,63014
VHNI,BC_E,F,AU,EEE,0
VHNI,BC_E,M,AU,EEE,0
VHNI,OC,F,AU,EEE,0
VHNI,OC,M,AU,EEE,0
VHNI,SC,F,AU,EEE,0
VHNI,SC,M,AU,EEE,0
VHNI,ST,F,AU,EEE,177710
VHNI,ST,M,AU,EEE,177710
VHNI,EWS,F,AU,EEE,
VHNI,EWS,M,AU,EEE,
VHNI,BC_A,F,AU,MEC,0
VHNI,BC_A,M,AU,MEC,0
VHNI,BC_B,F,AU,MEC,0
VHNI,BC_B,M,AU,MEC,0
VHNI,BC_C,F,AU,MEC,0
VHNI,BC_C,M,AU,MEC,0
VHNI,BC_D,F,AU,MEC,0
VHNI,BC_D,M,AU,MEC,0
VHNI,BC_E,F,AU,MEC,0
VHNI,BC_E,M,AU,MEC,0
VHNI,OC,F,AU,MEC,0
VHNI,OC,M,AU,MEC,144990
VHNI,SC,F,AU,MEC,0
VHNI,SC,M,AU,MEC,0
VHNI,ST,F,AU,MEC,0
VHNI,ST,M,AU,MEC,0
VHNI,EWS,F,AU,MEC,
VHNI,EWS,M,AU,MEC,
VIEW,BC_A,F,AU,CAI,64410
VIEW,BC_A,M,AU,CAI,0
VIEW,BC_B,F,AU,CAI,73361
VIEW,BC_B,M,AU,CAI,0
VIEW,BC_C,F,AU,CAI,0
VIEW,BC_C,M,AU,CAI,0
VIEW,BC_D,F,AU,CAI,44248
VIEW,BC_D,M,AU,CAI,0
VIEW,BC_E,F,AU,CAI,106644
VIEW,BC_E,M,AU,CAI,0
VIEW,OC,F,AU,CAI,47329
VIEW,OC,M,AU,CAI,0
VIEW,SC,F,AU,CAI,164781
VIEW,SC,M,AU,CAI,0
VIEW,ST,F,AU,CAI,0
VIEW,ST,M,AU,CAI,0
VIEW,EWS,F,AU,CAI,47329
VIEW,EWS,M,AU,CAI,
VIEW,BC_A,F,AU,CSC,58548
VIEW,BC_A,M,AU,CSC,0
VIEW,BC_B,F,AU,CSC,71058
VIEW,BC_B,M,AU,CSC,0
VIEW,BC_C,F,AU,CSC,0
VIEW,BC_C,M,AU,CSC,0
VIEW,BC_D,F,AU,CSC,45240
VIEW,BC_D,M,AU,CSC,0
VIEW,BC_E,F,AU,CSC,39435
VIEW,BC_E,M,AU,CSC,0
VIEW,OC,F,AU,CSC,48032
VIEW,OC,M,AU,CSC,0
VIEW,SC,F,AU,CSC,150771
VIEW,SC,M,AU,CSC,0
VIEW,ST,F,AU,CSC,65379
VIEW,ST,M,AU,CSC,0
VIEW,EWS,F,AU,CSC,48032
VIEW,EWS,M,AU,CSC,
VIEW,BC_A,F,AU,CSD,58644
VIEW,BC_A,M,AU,CSD,0
VIEW,BC_B,F,AU,CSD,58119
VIEW,BC_B,M,AU,CSD,0
VIEW,BC_C,F,AU,CSD,0
VIEW,BC_C,M,AU,CSD,0
VIEW,BC_D,F,AU,CSD,38744
VIEW,BC_D,M,AU,CSD,0
VIEW,BC_E,F,AU,CSD,0
VIEW,BC_E,M,AU,CSD,0
VIEW,OC,F,AU,CSD,40146
VIEW,OC,M,AU,CSD,0
VIEW,SC,F,AU,CSD,144036
VIEW,SC,M,AU,CSD,0
VIEW,ST,F,AU,CSD,0
VIEW,ST,M,AU,CSD,0
VIEW,EWS,F,AU,CSD,40146
VIEW,EWS,M,AU,CSD,
VIEW,BC_A,F,AU,CSE,41550
VIEW,BC_A,M,AU,CSE,0
VIEW,BC_B,F,AU,CSE,43861
VIEW,BC_B,M,AU,CSE,0
VIEW,BC_C,F,AU,CSE,70096
VIEW,BC_C,M,AU,CSE,0
VIEW,BC_D,F,AU,CSE,27242
VIEW,BC_D,M,AU,CSE,0
VIEW,BC_E,F,AU,CSE,78956
VIEW,BC_E,M,AU,CSE,0
VIEW,OC,F,AU,CSE,30744
VIEW,OC,M,AU,CSE,0
VIEW,SC,F,AU,CSE,105844
VIEW,SC,M,AU,CSE,0
VIEW,ST,F,AU,CSE,165662
VIEW,ST,M,AU,CSE,0
VIEW,EWS,F,AU,CSE,30744
VIEW,EWS,M,AU,CSE,
VIEW,BC_A,F,AU,CSM,62453
VIEW,BC_A,M,AU,CSM,0
VIEW,BC_B,F,AU,CSM,55411
VIEW,BC_B,M,AU,CSM,0
VIEW,BC_C,F,AU,CSM,0
VIEW,BC_C,M,AU,CSM,0
VIEW,BC_D,F,AU,CSM,35515
VIEW,BC_D,M,AU,CSM,0
VIEW,BC_E,F,AU,CSM,173925
VIEW,BC_E,M,AU,CSM,0
VIEW,OC,F,AU,CSM,36897
VIEW,OC,M,AU,CSM,0
VIEW,SC,F,AU,CSM,163353
VIEW,SC,M,AU,CSM,0
VIEW,ST,F,AU,CSM,0
VIEW,ST,M,AU,CSM,0
VIEW,EWS,F,AU,CSM,36897
VIEW,EWS,M,AU,CSM,
VIEW,BC_A,F,AU,ECE,76726
VIEW,BC_A,M,AU,ECE,0
VIEW,BC_B,F,AU,ECE,70763
VIEW,BC_B,M,AU,ECE,0
VIEW,BC_C,F,AU,ECE,89541
VIEW,BC_C,M,AU,ECE,0
VIEW,BC_D,F,AU,ECE,45722
VIEW,BC_D,M,AU,ECE,0
VIEW,BC_E,F,AU,ECE,50714
VIEW,BC_E,M,AU,ECE,0
VIEW,OC,F,AU,ECE,52154
VIEW,OC,M,AU,ECE,0
VIEW,SC,F,AU,ECE,171399
VIEW,SC,M,AU,ECE,0
VIEW,ST,F,AU,ECE,139052
VIEW,ST,M,AU,ECE,0
VIEW,EWS,F,AU,ECE,52154
VIEW,EWS,M,AU,ECE,
VIEW,BC_A,F,AU,EEE,119471
VIEW,BC_A,M,AU,EEE,0
VIEW,BC_B,F,AU,EEE,129186
VIEW,BC_B,M,AU,EEE,0
VIEW,BC_C,F,AU,EEE,0
VIEW,BC_C,M,AU,EEE,0
VIEW,BC_D,F,AU,EEE,81220
VIEW,BC_D,M,AU,EEE,0
VIEW,BC_E,F,AU,EEE,0
VIEW,BC_E,M,AU,EEE,0
VIEW,OC,F,AU,EEE,104505
VIEW,OC,M,AU,EEE,0
VIEW,SC,F,AU,EEE,151679
VIEW,SC,M,AU,EEE,0
VIEW,ST,F,AU,EEE,0
VIEW,ST,M,AU,EEE,0
VIEW,EWS,F,AU,EEE,104505
VIEW,EWS,M,AU,EEE,
VIEW,BC_A,F,AU,INF,64562
VIEW,BC_A,M,AU,INF,0
VIEW,BC_B,F,AU,INF,59158
VIEW,BC_B,M,AU,INF,0
VIEW,BC_C,F,AU,INF,0
VIEW,BC_C,M,AU,INF,0
VIEW,BC_D,F,AU,INF,40035
VIEW,BC_D,M,AU,INF,0
VIEW,BC_E,F,AU,INF,0
VIEW,BC_E,M,AU,INF,0
VIEW,OC,F,AU,INF,43225
VIEW,OC,M,AU,INF,0
VIEW,SC,F,AU,INF,175761
VIEW,SC,M,AU,INF,0
VIEW,ST,F,AU,INF,0
VIEW,ST,M,AU,INF,0
VIEW,EWS,F,AU,INF,43225
VIEW,EWS,M,AU,INF,
VIEW,BC_A,F,AU,MEC,0
VIEW,BC_A,M,AU,MEC,0
VIEW,BC_B,F,AU,MEC,0
VIEW,BC_B,M,AU,MEC,0
VIEW,BC_C,F,AU,MEC,0
VIEW,BC_C,M,AU,MEC,0
VIEW,BC_D,F,AU,MEC,174953
VIEW,BC_D,M,AU,MEC,0
VIEW,BC_E,F,AU,MEC,0
VIEW,BC_E,M,AU,MEC,0
VIEW,OC,F,AU,MEC,161052
VIEW,OC,M,AU,MEC,0
VIEW,SC,F,AU,MEC,0
VIEW,SC,M,AU,MEC,0
VIEW,ST,F,AU,MEC,0
VIEW,ST,M,AU,MEC,0
VIEW,EWS,F,AU,MEC,161052
VIEW,EWS,M,AU,MEC,
VISM,BC_A,F,AU,AID,0
VISM,BC_A,M,AU,AID,0
VISM,BC_B,F,AU,AID,0
VISM,BC_B,M,AU,AID,0
VISM,BC_C,F,AU,AID,0
VISM,BC_C,M,AU,AID,0
VISM,BC_D,F,AU,AID,0
VISM,BC_D,M,AU,AID,0
VISM,BC_E,F,AU,AID,0
VISM,BC_E,M,AU,AID,0
VISM,OC,F,AU,AID,0
VISM,OC,M,AU,AID,0
VISM,SC,F,AU,AID,0
VISM,SC,M,AU,AID,137773
VISM,ST,F,AU,AID,0
VISM,ST,M,AU,AID,0
VISM,EWS,F,AU,AID,
VISM,EWS,M,AU,AID,
VISM,BC_A,F,AU,CIV,0
VISM,BC_A,M,AU,CIV,0
VISM,BC_B,F,AU,CIV,0
VISM,BC_B,M,AU,CIV,0
VISM,BC_C,F,AU,CIV,0
VISM,BC_C,M,AU,CIV,0
VISM,BC_D,F,AU,CIV,0
VISM,BC_D,M,AU,CIV,0
VISM,BC_E,F,AU,CIV,0
VISM,BC_E,M,AU,CIV,0
VISM,OC,F,AU,CIV,0
VISM,OC,M,AU,CIV,0
VISM,SC,F,AU,CIV,0
VISM,SC,M,AU,CIV,0
VISM,ST,F,AU,CIV,0
VISM,ST,M,AU,CIV,0
VISM,EWS,F,AU,CIV,
